,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
20,Belize,BLZ,1072.466343,1093.586874,1115.512608,1138.307246,1161.5339279999998,1183.773804,1203.636776,1225.290455,1277.372491,1306.575402,1336.653555,1360.503922,1471.727423,1524.781884,1704.9967010000003,1740.3687929999999,1715.4849420000003,1802.3674850000002,1917.4709480000001,2027.467587,2288.800689,2264.752224,2199.697144,2093.643567,2074.3964309999997,2038.3810010000002,2073.2048649999997,2242.876243,2385.633385,2632.627454,2849.034593,3089.23044,3404.206807,3557.477256,3491.4007619999998,3424.086115,3363.896311,3358.510525,3352.854539,3513.855276,3838.8924880000004,3910.187257,3997.1206850000003,4257.4873880000005,4343.17724,4342.128890999999,4424.437379,4358.4690009999995,4385.175932,4307.221118,4344.150177,4333.361776,4398.764418,4359.714189,4415.987094,4446.79339,4328.020738,NaN
21,Benin,BEN,520.40418,529.2973386,503.5990841,519.1306559999999,544.4277629,563.1464387,572.4532230000001,567.3836287,577.3054949,581.6103742,581.235119,560.1801106,583.0562431,591.0505322,596.6577082,553.9366482,545.1435766,557.932227,550.4265035,571.0725113,593.6195624,635.1174934999999,631.5271359,587.2876259999999,616.0375005,643.5874762999999,638.7490428,611.0281364,613.2311802999999,577.5398832999999,609.3456238,614.0052941,610.5509017999999,623.9536552,615.1204456,631.1712235,638.0763307,654.5428116,660.6317813999999,675.6774816000001,694.2437489,709.4693622000001,720.168277,722.6671953,732.3354224999999,723.1999594,730.2752556,752.2152147,767.0573787999999,763.1050141,757.6959074,758.5775214,773.1370262,805.9449407000001,833.6624874,827.8459673,837.3419564,NaN
22,Bermuda,BMU,27838.39304,28436.71658,29006.57984,28640.87802,31041.95,31740.63552,35659.16125,39616.14199,39686.95535,40290.568830000004,42055.03047,43819.35839,44942.91915,45948.83383,46699.09897,48824.501769999995,52988.74551,55903.55906,56504.09149,57503.21894,61083.45095,62106.1318,58400.28397999999,59061.16971,58826.954970000006,57167.10189,60463.908789999994,62224.89178,64196.23243,63939.811570000005,63429.276770000004,61503.638360000004,61913.77722999999,63435.47315,63374.76685,65690.96417,66969.93314,69624.43634,71810.38407,73825.18485,79988.35001000001,84844.73838,83048.80311000001,85321.24327,86733.37007,87616.38597,91944.87381,94029.60802999999,94903.19153,89391.21118,88207.32756,86001.17117,81547.85524,79251.78166000001,NaN,NaN,NaN,NaN
23,Bhutan,BTN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,403.6577262,447.53841969999996,451.3607718,490.13590419999997,498.7035029,504.736547,545.5256892000001,677.5411984,688.1799795,721.2264193,789.2173342,785.9924537,831.0630503,861.1939215,915.4099031,983.2624758999999,1029.1776630000002,1065.056766,1100.1615199999999,1155.209758,1201.105785,1263.967767,1360.792252,1425.055174,1469.37315,1534.820745,1601.915802,1848.5662550000002,1898.0527940000002,1986.135618,2178.921383,2310.003655,2387.005674,2399.918916,2500.2601449999997,2628.189614,2801.27524,NaN
24,Bolivia,BOL,1304.698762,1306.5906289999998,1353.033192,1412.2020220000002,1451.186017,1502.7913449999999,1568.7994019999999,1643.754978,1414.698631,1428.913478,1392.7520710000001,1433.115409,1515.189991,1568.618475,1580.584762,1659.8811039999998,1698.9737260000002,1744.6397780000002,1741.6353940000001,1706.0752850000001,1646.411228,1615.6777339999999,1519.169845,1427.243352,1394.996155,1343.775859,1283.0906380000001,1288.904716,1300.642031,1323.78299,1358.241084,1401.908352,1397.1799330000001,1428.365724,1465.8040429999999,1504.396784,1539.344885,1584.117204,1631.574918,1607.210081,1616.539178,1613.410816,1623.5187939999998,1637.8085039999999,1676.22796,1720.0990190000002,1771.9468769999999,1821.7954949999998,1901.899802,1933.740102,1981.160705,2051.152292,2122.384564,2231.477241,2317.257186,2392.983973,2457.625962,NaN
25,Bosnia and Herzegovina,BIH,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,698.5642943,866.9406721,1665.595366,2255.057369,2608.198841,2852.021041,3002.820841,3131.139402,3293.140249,3421.7484310000004,3628.51644,3946.056679,4160.563103,4405.285059000001,4664.091803,4545.227666,4614.829041,4700.887836999999,4714.115406,4882.757006,4992.90538,5190.098758,5377.837211999999,NaN
26,Botswana,BWA,390.8297253,405.7986383,422.1720329,435.6898931,453.0789745,466.2621796,481.7858538,495.38528210000004,531.2139248,592.6713865,672.2273586,818.6845682000001,1000.8092640000001,1173.45171,1232.455008,1288.411511,1372.390634,1478.521062,1625.449451,1753.7560649999998,1891.409668,1988.884843,2153.1040390000003,2353.7972670000004,2471.1571089999998,2563.033524,2687.3178829999997,2917.4360469999997,3384.480863,3718.485689,3860.008603,4034.260864,4040.4266729999995,4010.7871520000003,4053.4360420000003,4237.567299,4386.851537,4641.80548,4585.739928,4939.598056,4954.77429,4891.914844,5115.899886,5280.215175,5349.002024,5512.811229,5883.899059,6270.47408,6552.7766409999995,5948.853247999999,6346.156204,6610.331922,6779.393897,7409.421155,7574.282097,7308.611508,7483.173151999999,NaN
27,Brazil,BRA,3424.997089,3668.0244850000004,3747.3862630000003,3670.826297,3690.4486859999997,3697.0390119999997,3745.522529,3824.7543130000004,4150.485267,4438.027725,4706.126393,5108.945626,5586.683824000001,6216.130816,6617.8835899999995,6798.096714,7287.519095000001,7443.898645,7504.296020000001,7824.864356,8339.269119,7788.333545999999,7653.559562,7225.538359,7439.110811,7860.0155780000005,8314.878921,8445.036995,8276.542522,8391.192292,7986.045873,7966.7964680000005,7796.841831000001,8027.189384,8319.209024,8547.94116,8598.014959,8750.274057999999,8644.420843,8554.834439,8778.188141,8776.863718999999,8924.333528000001,8910.855624,9309.008195,9495.104939,9761.876402,10245.23081,10658.22531,10540.10877,11224.15408,11559.21227,11671.18294,11912.14676,11866.38892,11322.14668,10826.271429999999,NaN
28,British Virgin Islands,VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,Brunei Darussalam,BRN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45621.36146,43925.2391,50722.60813,54151.70302000001,55752.53855,66001.5809,59391.95115,46156.224819999996,46575.778080000004,45483.631180000004,44479.353910000005,42589.6833,40274.33884,39933.75513,39243.01702,37732.37517,37071.7353,37162.5406,37838.32056,36904.475060000004,37043.18167,37703.791730000004,37833.36477,36400.03739,35382.14265,35672.33991,35923.40183,36162.97793,36832.26623,37202.357939999994,36752.04732,36325.12073,37401.05316,36997.80726,35860.38878,34812.71469,35268.10117,36092.09698,35899.03737,34618.972910000004,33313.832780000004,32661.85702,31430.96259,NaN
30,Bulgaria,BGR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3223.8092100000003,3370.529417,3439.0284890000003,3548.1323859999998,3660.069128,3758.340279,3917.515057,4148.59409,4597.475739,4498.552281,4162.8159829999995,3849.186559,3607.7939149999997,3582.8563560000002,3660.4022210000003,3781.903745,3862.281869,3843.122525,4004.263409,3800.874142,4011.09584,4265.560262,4621.504868,4894.781886,5255.179179,5678.047944,6107.7068039999995,6625.028733,6914.398897,6709.527763,6843.263289,7019.178015,7062.137117,7162.994823999999,7299.552445,7612.024948,7967.708702,NaN
31,Burkina Faso,BFA,238.8545624,245.1985827,256.7771744,250.117852,252.2618318,257.9150775,255.2815312,273.3002182,276.9742042,277.7740911,273.33151549999997,272.4104604,273.8369546,270.1828957,287.2645617,290.3731086,309.15385069999996,304.2422268,311.8341788,316.4377466,311.8915691,317.6075453,339.56329189999997,332.26017989999997,318.10243189999994,336.4115864,353.888019,343.97045499999996,354.48897650000004,352.67785960000003,341.3526172,362.47892,353.668786,356.12886339999994,351.1044587,361.121422,389.96544589999996,403.21694360000004,420.7234544,439.29972639999994,434.7633304,450.4522807,456.73413489999996,478.3043523,485.30740430000003,511.96759050000003,527.9623495,541.268695,563.4470651,562.8419353999999,575.4464527000001,595.3932481,615.0970842999999,631.6121843999999,639.7095507,645.3698435,663.906712,NaN
32,Burundi,BDI,214.1369545,181.21767749999998,193.9532398,198.1222216,206.28943600000002,209.8035062,214.2711365,237.7556026,231.17092140000003,222.7248131,265.22918,268.6442076,248.69779049999997,263.2720844,258.4625885,256.51581519999996,271.84295719999994,296.556107,286.81818250000003,284.3611899,279.9589655,306.1015235,295.1747803,298.20416989999995,290.6602188,315.87285069999996,316.7423052,324.3796392,330.8669221,326.18228389999996,329.157781,337.70835120000004,333.9432189,307.123481,290.3198178,263.27085040000003,239.0396327,232.50687230000003,240.6275982,234.68485,228.2475687,227.42811099999997,230.99615419999998,221.2274825,224.51555319999997,219.1865502,223.4035903,226.3044415,229.8347014,230.05317090000003,231.1943256,233.51812599999997,235.70528790000003,239.3310654,243.10191180000004,226.5280582,218.2835284,NaN
33,Cabo Verde,CPV,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,673.8226401000001,718.3787301,724.5524212,777.6236288,791.3169562,844.2265261,854.5968411,878.4989475,917.6854241000001,954.0208393999999,941.8014247000001,933.0532367000001,1008.714364,1067.066345,1237.739756,1377.419608,1496.609674,1624.702966,1787.999121,1946.851397,2179.984807,2185.2538219999997,2257.316672,2310.49442,2505.172505,2639.382638,2813.185404,3202.379264,3378.646197,3300.5509859999997,3312.825985,3405.78186,3403.031082,3389.940004,3369.642709,3364.17997,3452.946212,NaN
34,Cambodia,KHM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,316.1021678999999,333.26142039999996,343.47263260000005,351.2894661,360.66459100000003,368.8730307,402.87363819999996,428.5059056,454.07644789999995,475.0537273,506.70279460000006,550.0999397,613.2790098999999,669.0363308999999,726.4605796,763.6913923,752.9779185,785.6928841,827.9784081,874.1614887000001,923.7263408,972.9792448,1024.872343,1079.113541,NaN
35,Cameroon,CMR,956.456041,947.8252377999999,955.9103779,970.0550609,982.0522476,979.1422767000001,1000.55475,870.2732199999999,903.1805443,924.1843794,928.9599978,936.8702762,937.0888773,961.3555833999999,1036.101478,1121.252352,1030.335836,1139.00371,1350.002998,1390.011368,1322.608358,1502.407734,1566.731923,1623.5400300000001,1691.651812,1772.07232,1833.989945,1739.5931260000002,1554.722004,1480.756852,1349.632654,1261.039357,1187.658532,1063.4614980000001,1056.98901,1065.119526,1083.284822,1111.55138,1132.952026,1152.354548,1163.43141,1183.43807,1201.912083,1224.161026,1272.8512039999998,1264.1544,1272.882674,1299.290928,1308.2354990000001,1300.8414400000001,1309.122208,1326.646015,1349.9517130000002,1385.2354369999998,1428.2156730000002,1469.637741,1495.443362,NaN
36,Canada,CAN,17664.2048,17861.9356,18780.564130000002,19389.155619999998,20301.65991,21260.631530000002,22242.418709999998,22482.649709999998,23294.30239,24188.42626,24629.21556,25262.44135,26216.59128,27571.292530000002,28080.94072,28057.047889999998,29128.014089999997,29783.26792,30651.63255,31502.0443,31769.783489999998,32477.29554,31060.645,31549.8017,33099.37445,34345.61396,34737.27532,35689.03422,36791.75964,36981.27877,36489.26635,35231.02121,35108.51904,35648.47799,36893.981889999995,37569.468239999995,37765.73245,38967.9531,40131.70183,41856.045589999994,43638.28315,43964.95459,44883.8284,45239.811389999995,46170.9202,47181.56239,48035.035789999994,48552.69643,48510.56777,46543.7922,47447.47602,48456.96457,48724.2458,49359.42247,50221.841980000005,50303.83685,50407.34133,NaN
37,Cayman Islands,CYM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
